slot_id,service_date,split,slot_in_day,type_id,observed_count,mean_value
2016-11-24-38,2016-11-24,validation,38,0,9.0,0.224645913807468
2016-11-24-38,2016-11-24,validation,38,1,3.0,0.22858441263349238
2016-11-24-38,2016-11-24,validation,38,2,3.0,0.20131788229947736
2016-11-24-38,2016-11-24,validation,38,3,5.0,0.19850034083162918
2016-11-24-38,2016-11-24,validation,38,4,11.0,0.18497862056144265
2016-11-24-38,2016-11-24,validation,38,5,2.0,0.14894342194955693
2016-11-24-38,2016-11-24,validation,38,6,5.0,0.1787321063394683
2016-11-24-38,2016-11-24,validation,38,7,4.0,0.25732788002726653
2016-11-24-38,2016-11-24,validation,38,8,6.0,0.15076119063849125
2016-11-24-38,2016-11-24,validation,38,9,4.0,0.14587593728698023
2016-11-24-38,2016-11-24,validation,38,10,7.0,0.16934462946732887
2016-11-24-38,2016-11-24,validation,38,11,9.0,0.18465500265091267
2016-11-24-38,2016-11-24,validation,38,12,7.0,0.14431784983932225
2016-11-24-38,2016-11-24,validation,38,13,7.0,0.1733372285519525
2016-11-24-38,2016-11-24,validation,38,14,13.0,0.25378847464737037
2016-11-24-38,2016-11-24,validation,38,15,6.0,0.25710065894114975
2016-11-24-38,2016-11-24,validation,38,16,13.0,0.2164018667086152
2016-11-24-38,2016-11-24,validation,38,17,5.0,0.18173142467620995
2016-11-24-38,2016-11-24,validation,38,18,1.0,0.13428766189502386
2016-11-24-38,2016-11-24,validation,38,19,21.0,0.3247313922160548
2016-11-24-38,2016-11-24,validation,38,20,18.0,0.2458153449973491
2016-11-24-38,2016-11-24,validation,38,21,1.0,0.12338104976141787
2016-11-24-38,2016-11-24,validation,38,22,5.0,0.2528970688479891
2016-11-24-38,2016-11-24,validation,38,23,14.0,0.2751971954425942
2016-11-24-38,2016-11-24,validation,38,24,7.0,0.1935923653715065
2016-11-24-38,2016-11-24,validation,38,25,19.0,0.2095935134359416
2016-11-24-38,2016-11-24,validation,38,26,15.0,0.28325380595319244
2016-11-24-38,2016-11-24,validation,38,27,21.0,0.2027785892816568
2016-11-24-38,2016-11-24,validation,38,28,31.0,0.25258922092486313
2016-11-24-38,2016-11-24,validation,38,29,28.0,0.2860794624598305
2016-11-24-39,2016-11-24,validation,39,0,9.0,0.16102400969476635
2016-11-24-39,2016-11-24,validation,39,1,7.0,0.35086181711948583
2016-11-24-39,2016-11-24,validation,39,2,5.0,0.16918882072256305
2016-11-24-39,2016-11-24,validation,39,3,7.0,0.20050637842048885
2016-11-24-39,2016-11-24,validation,39,4,6.0,0.30583958191320154
2016-11-24-39,2016-11-24,validation,39,5,0.0,0.0
2016-11-24-39,2016-11-24,validation,39,6,6.0,0.2631220177232447
2016-11-24-39,2016-11-24,validation,39,7,10.0,0.17157464212678936
2016-11-24-39,2016-11-24,validation,39,8,6.0,0.17734605771415587
2016-11-24-39,2016-11-24,validation,39,9,7.0,0.23497906319992207
2016-11-24-39,2016-11-24,validation,39,10,2.0,0.1390593047034765
2016-11-24-39,2016-11-24,validation,39,11,7.0,0.1770376862401402
2016-11-24-39,2016-11-24,validation,39,12,6.0,0.19631901840490798
2016-11-24-39,2016-11-24,validation,39,13,9.0,0.23903658259486477
2016-11-24-39,2016-11-24,validation,39,14,29.0,0.23268222739346073
2016-11-24-39,2016-11-24,validation,39,15,6.0,0.19518291297432402
2016-11-24-39,2016-11-24,validation,39,16,20.0,0.25187457396046353
2016-11-24-39,2016-11-24,validation,39,17,1.0,0.2174505794137696
2016-11-24-39,2016-11-24,validation,39,18,5.0,0.25957736877982274
2016-11-24-39,2016-11-24,validation,39,19,16.0,0.23351226993865032
2016-11-24-39,2016-11-24,validation,39,20,11.0,0.2849972113775795
2016-11-24-39,2016-11-24,validation,39,21,7.0,0.13779335865225437
2016-11-24-39,2016-11-24,validation,39,22,4.0,0.19325153374233128
2016-11-24-39,2016-11-24,validation,39,23,19.0,0.2675348903957235
2016-11-24-39,2016-11-24,validation,39,24,4.0,0.1332651670074983
2016-11-24-39,2016-11-24,validation,39,25,16.0,0.231552488070893
2016-11-24-39,2016-11-24,validation,39,26,6.0,0.20540786184957963
2016-11-24-39,2016-11-24,validation,39,27,23.0,0.22844610414629085
2016-11-24-39,2016-11-24,validation,39,28,26.0,0.3430077080383829
2016-11-24-39,2016-11-24,validation,39,29,20.0,0.2916496250852079
2016-11-24-40,2016-11-24,validation,40,0,11.0,0.18020697775299002
2016-11-24-40,2016-11-24,validation,40,1,6.0,0.24312656214496706
2016-11-24-40,2016-11-24,validation,40,2,7.0,0.2981789852955497
2016-11-24-40,2016-11-24,validation,40,3,2.0,0.1274710293115201
2016-11-24-40,2016-11-24,validation,40,4,7.0,0.19193689745836987
2016-11-24-40,2016-11-24,validation,40,5,5.0,0.21417859577368778
2016-11-24-40,2016-11-24,validation,40,6,1.0,0.5453306066803
2016-11-24-40,2016-11-24,validation,40,7,11.0,0.2269318956435521
2016-11-24-40,2016-11-24,validation,40,8,2.0,0.14519427402862986
2016-11-24-40,2016-11-24,validation,40,9,1.0,0.1438309475119291
2016-11-24-40,2016-11-24,validation,40,10,4.0,0.13479890933878663
2016-11-24-40,2016-11-24,validation,40,11,6.0,0.2329016132697114
2016-11-24-40,2016-11-24,validation,40,12,3.0,0.2713019768234492
2016-11-24-40,2016-11-24,validation,40,13,5.0,0.2711656441717792
2016-11-24-40,2016-11-24,validation,40,14,18.0,0.226842384306597
2016-11-24-40,2016-11-24,validation,40,15,5.0,0.16496250852079072
2016-11-24-40,2016-11-24,validation,40,16,22.0,0.24149470161740103
2016-11-24-40,2016-11-24,validation,40,17,4.0,0.29107021131561006
2016-11-24-40,2016-11-24,validation,40,18,3.0,0.16428084526244036
2016-11-24-40,2016-11-24,validation,40,19,23.0,0.2534601819744524
2016-11-24-40,2016-11-24,validation,40,20,6.0,0.2990229493296978
2016-11-24-40,2016-11-24,validation,40,21,5.0,0.1374233128834356
2016-11-24-40,2016-11-24,validation,40,22,1.0,0.12338104976141787
2016-11-24-40,2016-11-24,validation,40,23,14.0,0.38820722563053855
2016-11-24-40,2016-11-24,validation,40,24,4.0,0.16479209270620315
2016-11-24-40,2016-11-24,validation,40,25,17.0,0.26733229078952647
2016-11-24-40,2016-11-24,validation,40,26,16.0,0.26397409679618267
2016-11-24-40,2016-11-24,validation,40,27,30.0,0.23724153601454215
2016-11-24-40,2016-11-24,validation,40,28,33.0,0.30082006155625785
2016-11-24-40,2016-11-24,validation,40,29,28.0,0.3063832895121239
2016-11-24-41,2016-11-24,validation,41,0,2.0,0.1305385139740968
2016-11-24-41,2016-11-24,validation,41,1,5.0,0.22263122017723247
2016-11-24-41,2016-11-24,validation,41,2,9.0,0.21336059986366734
2016-11-24-41,2016-11-24,validation,41,3,6.0,0.1597364235401045
2016-11-24-41,2016-11-24,validation,41,4,5.0,0.35514655760054537
2016-11-24-41,2016-11-24,validation,41,5,6.0,0.2920927062031356
2016-11-24-41,2016-11-24,validation,41,6,4.0,0.14331970006816633
2016-11-24-41,2016-11-24,validation,41,7,11.0,0.15461362087128958
2016-11-24-41,2016-11-24,validation,41,8,2.0,0.14553510565780503
2016-11-24-41,2016-11-24,validation,41,9,2.0,0.18677573278800272
2016-11-24-41,2016-11-24,validation,41,10,3.0,0.3476482617586912
2016-11-24-41,2016-11-24,validation,41,11,8.0,0.17467620995228358
2016-11-24-41,2016-11-24,validation,41,12,3.0,0.33242444898886614
2016-11-24-41,2016-11-24,validation,41,13,4.0,0.24710293115201087
2016-11-24-41,2016-11-24,validation,41,14,17.0,0.28256946950559364
2016-11-24-41,2016-11-24,validation,41,15,6.0,0.4134287661895024
2016-11-24-41,2016-11-24,validation,41,16,10.0,0.22651670074982957
2016-11-24-41,2016-11-24,validation,41,17,5.0,0.29461486025903205
2016-11-24-41,2016-11-24,validation,41,18,8.0,0.26712678936605316
2016-11-24-41,2016-11-24,validation,41,19,16.0,0.2971199727334697
2016-11-24-41,2016-11-24,validation,41,20,7.0,0.23828999902619533
2016-11-24-41,2016-11-24,validation,41,21,6.0,0.2314246762099523
2016-11-24-41,2016-11-24,validation,41,22,2.0,0.1612133605998637
2016-11-24-41,2016-11-24,validation,41,23,24.0,0.25178936605316976
2016-11-24-41,2016-11-24,validation,41,24,6.0,0.21597364235401048
2016-11-24-41,2016-11-24,validation,41,25,30.0,0.33026584867075665
2016-11-24-41,2016-11-24,validation,41,26,13.0,0.29961721986261863
2016-11-24-41,2016-11-24,validation,41,27,31.0,0.3068804010818656
2016-11-24-41,2016-11-24,validation,41,28,32.0,0.24884969325153375
2016-11-24-41,2016-11-24,validation,41,29,17.0,0.316131360519668
2016-11-24-42,2016-11-24,validation,42,0,8.0,0.22418200408997957
2016-11-24-42,2016-11-24,validation,42,1,3.0,0.1938195864576233
2016-11-24-42,2016-11-24,validation,42,2,4.0,0.22171097477845947
2016-11-24-42,2016-11-24,validation,42,3,3.0,0.1631447398318564
2016-11-24-42,2016-11-24,validation,42,4,4.0,0.1359918200408998
2016-11-24-42,2016-11-24,validation,42,5,2.0,0.2392638036809816
2016-11-24-42,2016-11-24,validation,42,6,3.0,0.15064758009543286
2016-11-24-42,2016-11-24,validation,42,7,13.0,0.30978973310261654
2016-11-24-42,2016-11-24,validation,42,8,3.0,0.152692569870484
2016-11-24-42,2016-11-24,validation,42,9,3.0,0.24562599409225175
2016-11-24-42,2016-11-24,validation,42,10,4.0,0.20705521472392638
2016-11-24-42,2016-11-24,validation,42,11,9.0,0.18094372491100508
2016-11-24-42,2016-11-24,validation,42,12,3.0,0.2124517155192002
2016-11-24-42,2016-11-24,validation,42,13,5.0,0.1487389229720518
2016-11-24-42,2016-11-24,validation,42,14,22.0,0.2397905434715251
2016-11-24-42,2016-11-24,validation,42,15,5.0,0.30879345603271985
2016-11-24-42,2016-11-24,validation,42,16,18.0,0.21260319624327806
2016-11-24-42,2016-11-24,validation,42,17,7.0,0.3167786542019671
2016-11-24-42,2016-11-24,validation,42,18,2.0,0.2845944103612815
2016-11-24-42,2016-11-24,validation,42,19,17.0,0.34143309675608485
2016-11-24-42,2016-11-24,validation,42,20,5.0,0.2796182685753238
2016-11-24-42,2016-11-24,validation,42,21,3.0,0.320608952510793
2016-11-24-42,2016-11-24,validation,42,22,1.0,0.13224267211997273
2016-11-24-42,2016-11-24,validation,42,23,21.0,0.2704255526341416
2016-11-24-42,2016-11-24,validation,42,24,8.0,0.23287321063394684
2016-11-24-42,2016-11-24,validation,42,25,24.0,0.30248807089297886
2016-11-24-42,2016-11-24,validation,42,26,16.0,0.2560923653715065
2016-11-24-42,2016-11-24,validation,42,27,26.0,0.36497823921136807
2016-11-24-42,2016-11-24,validation,42,28,30.0,0.3071801863212906
2016-11-24-42,2016-11-24,validation,42,29,28.0,0.3097672606875061
2016-11-24-43,2016-11-24,validation,43,0,2.0,0.18541240627130198
2016-11-24-43,2016-11-24,validation,43,1,5.0,0.31424676209952285
2016-11-24-43,2016-11-24,validation,43,2,3.0,0.20313565098841177
2016-11-24-43,2016-11-24,validation,43,3,6.0,0.1572369915928198
2016-11-24-43,2016-11-24,validation,43,4,4.0,0.1359918200408998
2016-11-24-43,2016-11-24,validation,43,5,3.0,0.17700522608498068
2016-11-24-43,2016-11-24,validation,43,6,6.0,0.26403090206771185
2016-11-24-43,2016-11-24,validation,43,7,6.0,0.28982049534196774
2016-11-24-43,2016-11-24,validation,43,8,2.0,0.18984321745057942
2016-11-24-43,2016-11-24,validation,43,9,1.0,0.2358554873892297
2016-11-24-43,2016-11-24,validation,43,10,3.0,0.22472165416950693
2016-11-24-43,2016-11-24,validation,43,11,10.0,0.15119291070211316
2016-11-24-43,2016-11-24,validation,43,12,6.0,0.25062485798682116
2016-11-24-43,2016-11-24,validation,43,13,13.0,0.2248440039851083
2016-11-24-43,2016-11-24,validation,43,14,25.0,0.2692842535787321
2016-11-24-43,2016-11-24,validation,43,15,9.0,0.1685980458986594
2016-11-24-43,2016-11-24,validation,43,16,16.0,0.2121676891615542
2016-11-24-43,2016-11-24,validation,43,17,4.0,0.15882753919563736
2016-11-24-43,2016-11-24,validation,43,18,3.0,0.23790047716428084
2016-11-24-43,2016-11-24,validation,43,19,16.0,0.26993865030674846
2016-11-24-43,2016-11-24,validation,43,20,7.0,0.36069724413282694
2016-11-24-43,2016-11-24,validation,43,21,7.0,0.2579608530528776
2016-11-24-43,2016-11-24,validation,43,22,4.0,0.18660531697341512
2016-11-24-43,2016-11-24,validation,43,23,19.0,0.2871596168334948
2016-11-24-43,2016-11-24,validation,43,24,5.0,0.2260395364689843
2016-11-24-43,2016-11-24,validation,43,25,20.0,0.24792092706203137
2016-11-24-43,2016-11-24,validation,43,26,15.0,0.26439445580549875
2016-11-24-43,2016-11-24,validation,43,27,24.0,0.27309134287661896
2016-11-24-43,2016-11-24,validation,43,28,35.0,0.2836887720323303
2016-11-24-43,2016-11-24,validation,43,29,21.0,0.35446489434219497
2016-11-24-44,2016-11-24,validation,44,0,5.0,0.22481254260395364
2016-11-24-44,2016-11-24,validation,44,1,3.0,0.29016132697114294
2016-11-24-44,2016-11-24,validation,44,2,5.0,0.2320381731424676
2016-11-24-44,2016-11-24,validation,44,3,3.0,0.1820040899795501
2016-11-24-44,2016-11-24,validation,44,4,8.0,0.16947852760736196
2016-11-24-44,2016-11-24,validation,44,5,3.0,0.15973642354010453
2016-11-24-44,2016-11-24,validation,44,6,7.0,0.16837082481254262
2016-11-24-44,2016-11-24,validation,44,7,11.0,0.2501084464274648
2016-11-24-44,2016-11-24,validation,44,8,2.0,0.15439672801635992
2016-11-24-44,2016-11-24,validation,44,9,3.0,0.1411042944785276
2016-11-24-44,2016-11-24,validation,44,10,2.0,0.12406271301976823
2016-11-24-44,2016-11-24,validation,44,11,8.0,0.22102931152010907
2016-11-24-44,2016-11-24,validation,44,12,5.0,0.15405589638718473
2016-11-24-44,2016-11-24,validation,44,13,6.0,0.18336741649625085
2016-11-24-44,2016-11-24,validation,44,14,17.0,0.23713861822847745
2016-11-24-44,2016-11-24,validation,44,15,8.0,0.19793796864349011
2016-11-24-44,2016-11-24,validation,44,16,10.0,0.31390593047034765
2016-11-24-44,2016-11-24,validation,44,17,5.0,0.19877300613496934
2016-11-24-44,2016-11-24,validation,44,18,2.0,0.3292433537832311
2016-11-24-44,2016-11-24,validation,44,19,21.0,0.29626383614113677
2016-11-24-44,2016-11-24,validation,44,20,4.0,0.19427402862985685
2016-11-24-44,2016-11-24,validation,44,21,5.0,0.16728016359918202
2016-11-24-44,2016-11-24,validation,44,22,4.0,0.12917518745739603
2016-11-24-44,2016-11-24,validation,44,23,23.0,0.26736018493820574
2016-11-24-44,2016-11-24,validation,44,24,6.0,0.18075437400590774
2016-11-24-44,2016-11-24,validation,44,25,27.0,0.31129288798000454
2016-11-24-44,2016-11-24,validation,44,26,23.0,0.23944162887881215
2016-11-24-44,2016-11-24,validation,44,27,29.0,0.2907646381308323
2016-11-24-44,2016-11-24,validation,44,28,24.0,0.34659736423540105
2016-11-24-44,2016-11-24,validation,44,29,21.0,0.33356055441945015
2016-11-24-45,2016-11-24,validation,45,0,5.0,0.23190184049079754
2016-11-24-45,2016-11-24,validation,45,1,3.0,0.12906157691433764
2016-11-24-45,2016-11-24,validation,45,2,5.0,0.21554192229038857
2016-11-24-45,2016-11-24,validation,45,3,3.0,0.3240172688025449
2016-11-24-45,2016-11-24,validation,45,4,7.0,0.20001947609309573
2016-11-24-45,2016-11-24,validation,45,5,1.0,0.25971370143149286
2016-11-24-45,2016-11-24,validation,45,6,2.0,0.14212678936605316
2016-11-24-45,2016-11-24,validation,45,7,12.0,0.17882299477391503
2016-11-24-45,2016-11-24,validation,45,8,3.0,0.24608043626448536
2016-11-24-45,2016-11-24,validation,45,9,2.0,0.14042263122017723
2016-11-24-45,2016-11-24,validation,45,10,3.0,0.17246080436264485
2016-11-24-45,2016-11-24,validation,45,11,6.0,0.19711429220631674
2016-11-24-45,2016-11-24,validation,45,12,4.0,0.1716087252897069
2016-11-24-45,2016-11-24,validation,45,13,3.0,0.41308793456032716
2016-11-24-45,2016-11-24,validation,45,14,19.0,0.31288343558282206
2016-11-24-45,2016-11-24,validation,45,15,6.0,0.32867530106793913
2016-11-24-45,2016-11-24,validation,45,16,8.0,0.2363667348329925
2016-11-24-45,2016-11-24,validation,45,17,3.0,0.21313337877755056
2016-11-24-45,2016-11-24,validation,45,18,3.0,0.19768234492160872
2016-11-24-45,2016-11-24,validation,45,19,20.0,0.3877982276755283
2016-11-24-45,2016-11-24,validation,45,20,12.0,0.2630084071801863
2016-11-24-45,2016-11-24,validation,45,21,6.0,0.18802544876164506
2016-11-24-45,2016-11-24,validation,45,22,3.0,0.21835946375823678
2016-11-24-45,2016-11-24,validation,45,23,23.0,0.3102456951483359
2016-11-24-45,2016-11-24,validation,45,24,5.0,0.3911383776414451
2016-11-24-45,2016-11-24,validation,45,25,36.0,0.3131106566689389
2016-11-24-45,2016-11-24,validation,45,26,21.0,0.25059239783166165
2016-11-24-45,2016-11-24,validation,45,27,29.0,0.2593611169875185
2016-11-24-45,2016-11-24,validation,45,28,32.0,0.38669478527607365
2016-11-24-45,2016-11-24,validation,45,29,15.0,0.40867984548966146
2016-11-24-46,2016-11-24,validation,46,0,7.0,0.24257473950725483
2016-11-24-46,2016-11-24,validation,46,1,3.0,0.28925244262667577
2016-11-24-46,2016-11-24,validation,46,2,5.0,0.2530334014996592
2016-11-24-46,2016-11-24,validation,46,3,5.0,0.19618268575323788
2016-11-24-46,2016-11-24,validation,46,4,4.0,0.2656782549420586
2016-11-24-46,2016-11-24,validation,46,5,3.0,0.2901613269711429
2016-11-24-46,2016-11-24,validation,46,6,2.0,0.2474437627811861
2016-11-24-46,2016-11-24,validation,46,7,16.0,0.24791240627130198
2016-11-24-46,2016-11-24,validation,46,8,2.0,0.14826175869120656
2016-11-24-46,2016-11-24,validation,46,9,4.0,0.2116564417177914
2016-11-24-46,2016-11-24,validation,46,10,2.0,0.221881390593047
2016-11-24-46,2016-11-24,validation,46,11,10.0,0.2965916837082481
2016-11-24-46,2016-11-24,validation,46,12,5.0,0.2713019768234492
2016-11-24-46,2016-11-24,validation,46,13,5.0,0.259986366734833
2016-11-24-46,2016-11-24,validation,46,14,17.0,0.31649224106820645
2016-11-24-46,2016-11-24,validation,46,15,6.0,0.440013633265167
2016-11-24-46,2016-11-24,validation,46,16,13.0,0.2472340202401552
2016-11-24-46,2016-11-24,validation,46,17,6.0,0.21892751647352873
2016-11-24-46,2016-11-24,validation,46,18,1.0,0.12201772324471712
2016-11-24-46,2016-11-24,validation,46,19,21.0,0.340085045606518
2016-11-24-46,2016-11-24,validation,46,20,7.0,0.31609699094361676
2016-11-24-46,2016-11-24,validation,46,21,5.0,0.3062031356509884
2016-11-24-46,2016-11-24,validation,46,22,4.0,0.4115541922290389
2016-11-24-46,2016-11-24,validation,46,23,16.0,0.3887610770279482
2016-11-24-46,2016-11-24,validation,46,24,3.0,0.22449443308339015
2016-11-24-46,2016-11-24,validation,46,25,21.0,0.32960041548998603
2016-11-24-46,2016-11-24,validation,46,26,17.0,0.36962187738080915
2016-11-24-46,2016-11-24,validation,46,27,22.0,0.320040899795501
2016-11-24-46,2016-11-24,validation,46,28,37.0,0.3388603327253634
2016-11-24-46,2016-11-24,validation,46,29,31.0,0.3945950700354025
2016-11-24-47,2016-11-24,validation,47,0,3.0,0.1608725289706885
2016-11-24-47,2016-11-24,validation,47,1,4.0,0.21336059986366734
2016-11-24-47,2016-11-24,validation,47,2,4.0,0.2394342194955692
2016-11-24-47,2016-11-24,validation,47,3,9.0,0.15572218435204122
2016-11-24-47,2016-11-24,validation,47,4,2.0,0.15678254942058623
2016-11-24-47,2016-11-24,validation,47,5,6.0,0.18427630084071803
2016-11-24-47,2016-11-24,validation,47,6,4.0,0.17774369461486025
2016-11-24-47,2016-11-24,validation,47,7,5.0,0.3282890252215406
2016-11-24-47,2016-11-24,validation,47,8,2.0,0.18404907975460122
2016-11-24-47,2016-11-24,validation,47,9,4.0,0.16274710293115202
2016-11-24-47,2016-11-24,validation,47,10,2.0,0.3432174505794138
2016-11-24-47,2016-11-24,validation,47,11,5.0,0.19236537150647579
2016-11-24-47,2016-11-24,validation,47,12,3.0,0.24562599409225175
2016-11-24-47,2016-11-24,validation,47,13,8.0,0.2742842535787321
2016-11-24-47,2016-11-24,validation,47,14,22.0,0.2990642622544463
2016-11-24-47,2016-11-24,validation,47,15,7.0,0.25231278605511737
2016-11-24-47,2016-11-24,validation,47,16,15.0,0.2780277209725063
2016-11-24-47,2016-11-24,validation,47,17,3.0,0.23267439218359465
2016-11-24-47,2016-11-24,validation,47,18,6.0,0.24823903658259486
2016-11-24-47,2016-11-24,validation,47,19,20.0,0.2838104976141786
2016-11-24-47,2016-11-24,validation,47,20,12.0,0.24068393546921155
2016-11-24-47,2016-11-24,validation,47,21,5.0,0.2310838445807771
2016-11-24-47,2016-11-24,validation,47,22,3.0,0.20472619859122929
2016-11-24-47,2016-11-24,validation,47,23,13.0,0.32919091814797335
2016-11-24-47,2016-11-24,validation,47,24,5.0,0.2224948875255624
2016-11-24-47,2016-11-24,validation,47,25,24.0,0.31174733015223816
2016-11-24-47,2016-11-24,validation,47,26,9.0,0.259486480345376
2016-11-24-47,2016-11-24,validation,47,27,29.0,0.3393037632512987
2016-11-24-47,2016-11-24,validation,47,28,37.0,0.4278265996057407
2016-11-24-47,2016-11-24,validation,47,29,29.0,0.5154314458312765
2016-11-25-00,2016-11-25,test,0,0,2.0,0.23244717109747787
2016-11-25-00,2016-11-25,test,0,1,5.0,0.32447171097477845
2016-11-25-00,2016-11-25,test,0,2,5.0,0.2156782549420586
2016-11-25-00,2016-11-25,test,0,3,3.0,0.12292660758918428
2016-11-25-00,2016-11-25,test,0,4,5.0,0.20613496932515338
2016-11-25-00,2016-11-25,test,0,5,2.0,0.13428766189502386
2016-11-25-00,2016-11-25,test,0,6,3.0,0.16768916155419222
2016-11-25-00,2016-11-25,test,0,7,11.0,0.3418851087562744
2016-11-25-00,2016-11-25,test,0,8,4.0,0.26908657123381047
2016-11-25-00,2016-11-25,test,0,9,5.0,0.22972051806407637
2016-11-25-00,2016-11-25,test,0,10,1.0,0.12338104976141787
2016-11-25-00,2016-11-25,test,0,11,7.0,0.3942935047229526
2016-11-25-00,2016-11-25,test,0,12,7.0,0.19553997468107895
2016-11-25-00,2016-11-25,test,0,13,11.0,0.20883683460370575
2016-11-25-00,2016-11-25,test,0,14,15.0,0.24608043626448536
2016-11-25-00,2016-11-25,test,0,15,8.0,0.26959781867757326
2016-11-25-00,2016-11-25,test,0,16,14.0,0.22382899990261954
2016-11-25-00,2016-11-25,test,0,17,3.0,0.2578959327425585
2016-11-25-00,2016-11-25,test,0,18,2.0,0.1448534423994547
2016-11-25-00,2016-11-25,test,0,19,21.0,0.4245788294868049
2016-11-25-00,2016-11-25,test,0,20,13.0,0.2869277961302501
2016-11-25-00,2016-11-25,test,0,21,6.0,0.27800499886389457
2016-11-25-00,2016-11-25,test,0,22,3.0,0.1361054305839582
2016-11-25-00,2016-11-25,test,0,23,20.0,0.40838445807770957
2016-11-25-00,2016-11-25,test,0,24,7.0,0.2295257571331191
2016-11-25-00,2016-11-25,test,0,25,23.0,0.28247532675380105
2016-11-25-00,2016-11-25,test,0,26,19.0,0.425357873210634
2016-11-25-00,2016-11-25,test,0,27,26.0,0.3626186356247706
2016-11-25-00,2016-11-25,test,0,28,27.0,0.4623444166729784
2016-11-25-00,2016-11-25,test,0,29,22.0,0.44974282704344054
2016-11-25-01,2016-11-25,test,1,0,5.0,0.42685753237900476
2016-11-25-01,2016-11-25,test,1,1,2.0,0.3323108384458078
2016-11-25-01,2016-11-25,test,1,2,5.0,0.2828902522154056
2016-11-25-01,2016-11-25,test,1,3,1.0,0.14042263122017723
2016-11-25-01,2016-11-25,test,1,4,5.0,0.2305385139740968
2016-11-25-01,2016-11-25,test,1,5,0.0,0.0
2016-11-25-01,2016-11-25,test,1,6,10.0,0.36223585548738924
2016-11-25-01,2016-11-25,test,1,7,11.0,0.3242238334262874
2016-11-25-01,2016-11-25,test,1,8,4.0,0.17518745739604635
2016-11-25-01,2016-11-25,test,1,9,4.0,0.2060327198364008
2016-11-25-01,2016-11-25,test,1,10,2.0,0.852760736196319
2016-11-25-01,2016-11-25,test,1,11,7.0,0.3294381147141883
2016-11-25-01,2016-11-25,test,1,12,5.0,0.25167007498295846
2016-11-25-01,2016-11-25,test,1,13,10.0,0.19311520109066121
2016-11-25-01,2016-11-25,test,1,14,15.0,0.3319245625994093
2016-11-25-01,2016-11-25,test,1,15,10.0,0.2119972733469666
2016-11-25-01,2016-11-25,test,1,16,16.0,0.28497784594410364
2016-11-25-01,2016-11-25,test,1,17,2.0,0.3295841854124063
2016-11-25-01,2016-11-25,test,1,18,2.0,0.1653033401499659
2016-11-25-01,2016-11-25,test,1,19,16.0,0.4628067484662577
2016-11-25-01,2016-11-25,test,1,20,15.0,0.33396955237446035
2016-11-25-01,2016-11-25,test,1,21,5.0,0.29243353783231085
2016-11-25-01,2016-11-25,test,1,22,3.0,0.26221313337877755
2016-11-25-01,2016-11-25,test,1,23,21.0,0.4341870354140293
2016-11-25-01,2016-11-25,test,1,24,4.0,0.15848670756646216
2016-11-25-01,2016-11-25,test,1,25,17.0,0.4069930630739003
2016-11-25-01,2016-11-25,test,1,26,16.0,0.3227675528289025
2016-11-25-01,2016-11-25,test,1,27,25.0,0.3867211997273347
2016-11-25-01,2016-11-25,test,1,28,33.0,0.3781372002230898
2016-11-25-01,2016-11-25,test,1,29,29.0,0.4226547258068307
2016-11-25-02,2016-11-25,test,2,0,3.0,0.5455578277664167
2016-11-25-02,2016-11-25,test,2,1,5.0,0.2783912747102931
2016-11-25-02,2016-11-25,test,2,2,2.0,0.1925698704839809
2016-11-25-02,2016-11-25,test,2,3,2.0,0.17723244717109748
2016-11-25-02,2016-11-25,test,2,4,4.0,0.3060668029993183
2016-11-25-02,2016-11-25,test,2,5,3.0,0.4380822540331743
2016-11-25-02,2016-11-25,test,2,6,3.0,0.3821858668484435
2016-11-25-02,2016-11-25,test,2,7,8.0,0.27377300613496935
2016-11-25-02,2016-11-25,test,2,8,0.0,0.0
2016-11-25-02,2016-11-25,test,2,9,10.0,0.25112474437627813
2016-11-25-02,2016-11-25,test,2,10,4.0,0.3070892978868439
2016-11-25-02,2016-11-25,test,2,11,8.0,0.2496591683708248
2016-11-25-02,2016-11-25,test,2,12,6.0,0.23744603499204728
2016-11-25-02,2016-11-25,test,2,13,3.0,0.21449670529425133
2016-11-25-02,2016-11-25,test,2,14,17.0,0.38975099242150846
2016-11-25-02,2016-11-25,test,2,15,9.0,0.3496932515337423
2016-11-25-02,2016-11-25,test,2,16,13.0,0.3049132190236485
2016-11-25-02,2016-11-25,test,2,17,8.0,0.23014655760054534
2016-11-25-02,2016-11-25,test,2,18,4.0,0.2356850715746421
2016-11-25-02,2016-11-25,test,2,19,23.0,0.4457484958952017
2016-11-25-02,2016-11-25,test,2,20,16.0,0.2990371506475801
2016-11-25-02,2016-11-25,test,2,21,4.0,0.3537832310838446
2016-11-25-02,2016-11-25,test,2,22,2.0,0.18473074301295161
2016-11-25-02,2016-11-25,test,2,23,17.0,0.4218693612414291
2016-11-25-02,2016-11-25,test,2,24,4.0,0.19648943421949558
2016-11-25-02,2016-11-25,test,2,25,19.0,0.34664370537796435
2016-11-25-02,2016-11-25,test,2,26,16.0,0.2908145875937287
2016-11-25-02,2016-11-25,test,2,27,32.0,0.38650306748466257
2016-11-25-02,2016-11-25,test,2,28,32.0,0.3639655760054533
2016-11-25-02,2016-11-25,test,2,29,23.0,0.3626744909753712
2016-11-25-03,2016-11-25,test,3,0,3.0,0.17745966825721426
